business_id,lat,long,name,neighborhood
E_jLyf_YuGgMP_rw8tvNSA,36.106477,-115.2980657,Niko's Pizza Las Vegas,Spring Valley
WeVnR4AqzT3GJQiF0J5JNA,36.1089301249,-115.278150626,Couture Nails by Kathy,Spring Valley
qxYaNE7KdXCeCnjD-D83FQ,36.066159,-115.1189889,Best Deal In Town,Southeast
j7ceCjBVuDl0UgKfpTkUhg,36.0985273,-115.1484459,LasVegasTickets.com,Southeast
KV3sl4850mON8_Ixa9jKBQ,36.0414963746,-115.100758743,Garden of Eden Florist,
PQ3T-CgyY4xoPD-BSHILvA,36.0910944,-115.2877951,Simply Wisdom Teeth,Spring Valley
L7t5saE-6QmB-k6mRS3hgA,36.0931191444,-115.296497545,Leslie's Pool Supplies, Service & Repair,Spring Valley
oKATEDDmUGDDr-tIbDX5Pg,36.167252,-115.154643,Rachel's Kitchen,Downtown
miUYb0E10sNtXe-qXiYjbw,36.269717,-115.207249,Raising Cane's,Centennial
hA6aLakXmCitL0iG8teSrg,36.2735785,-115.2567191,Karen Hom, DDS,Centennial
rLyOaj0XUIWhKS-y_5lT1w,36.128748,-115.194321,Sierra Carpet Care,Westside
feYiUP8slXVdpDXBQP-qPg,36.1304675,-115.1969029,Hunk Oasis,Westside
pJzLIzSqrWMAnftX_awWKw,36.1021168,-114.9306573,La Havana Cigar Bar,
iYNe8QFh0FUbKzjY8cVq5g,36.2626483,-115.1900843,Grace Point Church,
YBXu5_McEzHGmHMPGBGRww,36.2239064,-115.2190264,Ahern Rentals,Northwest
rpYpj4Z-vffODbO6Xbqafg,36.2393668673,-115.232902765,Arco Ampm,Northwest
NyK0QIKYxmoCCwQED1-Aug,35.9992724,-115.1275347,Superior Tire & Service,Anthem
TpnPKyDRNTJm_iJMEXcFbQ,36.0129563,-114.9648132,Urgent Care Extra,
nmpPmJpNJHnG3b-x4KNTEw,35.99,-115.09,California Pools - Las Vegas,Anthem
Ty6Cw-cqTJ-87lVqtigsdg,36.1962234,-115.0774119,DOC Auto Repair,Sunrise
dwehZNFdzIMvOAKK7PsZqg,36.1148713,-115.2066735,Byblos Cafe & Pastries,
Jl12LE21KzWAdX7ln-f5Jw,36.2751545,-115.1426139,The Beauty Lab 702,
a3ulF-JPd2J4thwo_Vdm5w,36.1145029,-115.1520291,Las Vegas Cuban Cigar Factory,Eastside
UCG6hLgMbxzzlc6AmXKVvw,36.0395247,-114.9817213,Ron's Southwest Appliances,
mgQdMhm2uyS8xotlTz5SPA,36.018689033,-114.984026961,Muddy Paws Mobile Grooming Salon,
uHkkUK4wFcG1sKF0XHZzEw,36.2389544,-115.1863541,Maligaya Asian Market,
oJmVibWqXOsA5-asCBf0VQ,36.238361,-115.154932,The Good Groomer,
V-Zuvw6Nd_JAvDizDrfXCw,36.1585370927,-115.130200982,Lv Flirtatious Flowers,Downtown
hrzucwS-KKWscRboBWvW-A,36.0249968,-115.1018295,Health Care Partners Medical Group,
KJGJuPp0Qf-si093crnskg,36.081653,-115.300468,All Star Massage Therapy,Spring Valley
n6ApBEVwr0yIZ4WB9GHqpA,36.0765176,-115.1533426,Harmony Artistry,Southeast
lHCwqXdDSmlmqe88WpjeEg,36.0713915,-115.1301345,Pt's Gold,Southeast
LSk_OePIEOinocDZNVD_IA,36.0677531,-115.1761077,Chico's,Southeast
RjmK1AwtnAvPJ1eppzwBYQ,36.1373577867,-115.063982951,United States Post Office,Sunrise
8OiiPmyR8wvUsf7aX_b8mQ,36.1494569994,-115.161596411,Bike Blast Las Vegas,
FhPCN9WaTm5CACtonWhehA,36.0683469,-114.9978024,Nevada House of Hose,
dBmhVzIS6l893AT8VQWoIw,36.1455047,-115.224468,KSHP Radio,Westside
E5CRR2Qz5W9_ruJQ0VB5zg,35.9981553,-115.2054401,Arch Threading Studio,Southwest
9LRkkpI4XJPuXWeRi_O2QQ,36.2636849,-115.2430557,Walgreens,Northwest
Y66rXwBK4dEiNx_2Tf1X8w,36.1252602982,-115.246204848,Game Stop,Chinatown
LHo9wN0Vr6YxbCOa9yWiRg,36.0543244,-115.0192352,Las Vegas Distillery,
8X1XgPZltk4X24yut9y8Xw,36.143001,-115.06704,Food-4 Less,Sunrise
WvLnXAR4GrTYaT4LIcyuvQ,36.1299924,-115.2074043,Pho Ha Noi,Westside
b8RtDCciDSMfySzI3P3CVA,36.130664,-115.195582,Desert  Auto Sales,Westside
0pDX7qEqyQc5JOLRtTiA2A,36.1699412,-115.1398296,Alpaca Imports at Miracle Mile Shops,Downtown
UvZw_LvZWBGt0-aVE-Rk7Q,36.0651638,-115.1202207,Essensa Wellness & Aesthetics Center,Southeast
QiTj6OB6Vtb2JHTWaOs2ug,36.0765176,-115.1533426,Vegas Gloss,Southeast
KMTVLACFJpSG8U-b0XdBYw,36.0584612,-115.1549421,Creative Embroidery,Southeast
f3FhArqhVHHApdKwZK45Og,36.0661928,-115.1722432,Eden In Love,Southeast
qu1WxT2nbFaGAHu-c5dj9A,36.1573288622,-115.172451023,Adam S Kutner & Associates,
Q6awGqGWT-X9gZ4VbX_d3w,36.0635964303,-115.053002269,This Stuff Is Good For You,
ap9S0oY0P75zXsrF8Q0Qag,36.0734984,-115.290071,True Dentistry,Spring Valley
rHAD1QGXZBgPP0RZKyDHzQ,36.032976,-115.064859,The Cleaning Authority - Henderson,
5aLB4PlOkvkln54wUT78ZA,36.0577039,-115.0032125,Brad's Toys & Collectibles,
QSKuYZwUkJ0ak48QUSVFjw,36.1974755,-115.2620417,Las Vegas Oral Surgery,Summerlin
fmamlcEQx8CtwexhSrmOPA,36.1088013,-115.152093,Rainbow Bar and Grill,Eastside
zE1Jd59tUpNSSh4szDzrQA,36.1219055072,-115.173876382,Nosh Las Vegas,The Strip
GwKq3kjkFXhbBMAwe4H3rg,36.1277290943,-115.173533059,Viva Las Guest List,The Strip
M0A8RFdN1UqSd-tIqXFEBQ,36.056917,-115.056549,Golden Gate Chinese Restaurant,
DC6LVnt9BVa8BkGYPAU75g,36.2806657,-115.2669967,Nevada Music Academy,Centennial
YIUcqm086eWtNgZeB39_Ww,36.103565,-115.136552,Adam's Ribs,University
RviFIWLt7wUCDYpbMO1zWQ,36.1964881,-115.028948,Walmart Neighborhood Market,Sunrise
ipMPf_LH6pUAautoGEj3MQ,36.1697096,-115.1236952,Ultrasonic Blind Cleaning,
YmvD7u6ELIVJsLngXRUeSQ,36.1727582456,-115.124038523,B & R Property Management,
hGlGU2qhae6Hf1Po8MrHxw,36.1697096,-115.1236952,Kveg Hot 97.5,
W0d43kiTs3a0Gqtds4-9AQ,36.060387956,-115.006494132,A Pro Contractor Services,
yzJwp-t1wNBtCV8yNEh6fg,36.1909828186,-115.062477112,Granny's Kitchen ...... Soul Food,Sunrise
viHcW-LLmOxBMHFm0jxPvQ,36.1426257197,-115.174953605,Grand Cafe,
v7xjDbezQ2xw95itvN244Q,36.159238,-115.110456,El Diamante Restaurant,Downtown
81WMGpA8CVYlPhuhZatkXw,36.1074928609,-115.176950985,Aria Patisserie,The Strip
zSxV5z7YXWtMoZQyDskCKQ,36.135635,-115.2304131,Ital Nation,Westside
wNRRF-OaXo_U2qZFHaM1rA,36.148401,-115.2424074,Advanced Aesthetics,Westside
3yJD0xcRuhZA8Bl1liUr_A,36.2200305,-115.2123618,The Flying Pig,Northwest
JROrb3s1z0ra6Kcio3AUYw,36.1168366,-115.1570729,Right C3,Eastside
jmpiJoXhwySaidKQ5GoRmQ,36.0636284723,-115.250523051,Pink Spot Vapors,Spring Valley
Qa-xXhiTmbYZPCJDOwSVzw,36.0986907,-115.2358771,The Tower At Tropicana,Spring Valley
E-KkYKUgjBNN8-IoYAQdvw,36.276367,-115.2803321,Jim Marsh Body Shop,Centennial
pcHsG8Ibt3XrZMW405pcpQ,36.1123576,-115.1702213,53x,The Strip
NYq6uICDibj7lFCmSUpjBQ,36.1275236,-115.1715003,MNG,The Strip
tLtPTaw6LvK6glAFlUw0EA,36.1123576,-115.1702213,Lunettes Paris,The Strip
tq8RQjB_akwYLlEm_7PiIw,36.112238,-115.1790843,Fun Photo booth,The Strip
VYq31wnw9n6cqF0onmHxYQ,36.2709907456,-115.262749479,Wells Fargo Bank,Centennial
uF-iSKRLBDZFeXNzA4xnEw,36.1967709,-115.2491981,European Wax Center,
yhYhK7tb3la5KcLlVzG5Lw,36.1133411548,-115.1568938,LAX Nightclub,Eastside
Ehy00JWQixgoXzisVKhvag,36.107676716,-115.17506169,Cucina by Wolfgang Puck,The Strip
2-hzRW7iwQE0gzQIyQnwlA,36.0263378459,-115.04755787,John Mario's Barber Salon,
L6jQwWQm7MdDPR5evEeihQ,36.180082,-115.243102,Ticor Title of Nevada,
-9YyInW1wapzdNZrhQJ9dg,36.1362575,-115.1512526,Fresh Buffet,Eastside
kqEjBvWOgnitmH4nTTPuJQ,36.1133965,-115.1600873,The Rat Pack is Back,Eastside
dafmz8oblm8T_ub43A75Gg,36.0494411,-115.100628,Gregory Hsu, DO,
0FMctBGXYVxEJ2MNzTttgg,36.0445256,-115.0478276,Game Planet,
p3ruFVoZg-f9fuinaSE0Hg,36.1599062,-115.3294487,Tom and Skipper Flippin,Summerlin
uTgdRaX1vHt_1qvIkLVteQ,36.1870483,-115.1346015,Catholic Charities of Southern Nevada,
vgfcTvK81oD4r50NMjU2Ag,36.2200599,-115.21256,Larry's Hideaway,Northwest
arbny3JqQzQwLk-5_HwvBw,36.1988542,-115.2659777,Cycle Vegas,Summerlin
lBaKEvqRKXRQo9e-qU2F6Q,36.188367,-115.260656,Floor Source Pro,Summerlin
4k_HWGzWdQZtKaxQduAj2A,36.2789147795,-115.203509849,Sally Beauty Supply,
6e3GGt32bGFFoWkJ7KJc_g,36.144023,-115.198438,Sherwin-Williams Paint Store,Westside
qE197cK3LFqM5lUXlvLdDw,36.1439418,-115.1903518,Rebel Oil,Westside
IJ3OGFga5ogZgC6nlcr8wQ,35.9918831,-114.9297625,Life Storage,
ylPqC-znjO8DQJj0rTpLeA,36.2531984,-115.2248628,Challenger School - Los Prados,Northwest
Gp1NcYpvQpqjcY-RDC31Lw,36.1597521,-115.0346388,Sunrise Casablanca,Sunrise
lwcdoNmpcU1WNSAXa-PRGw,36.06347,-115.2428663,Chase Bank,Spring Valley
-6AFQalhxzBHv6flajuo_w,36.145727,-115.1903294,Best Beauty Salon,Westside
C45YKxSDpBekWLPDl_-xBA,36.1440692,-115.1976272,The Phoenix Kitchen,Westside
1uMeYvUxSsNijoztJ346xA,36.1590383,-115.0753613,Mr Bill's Pipe & Tobacco Co,Sunrise
dnsMmnM34EHdtNpwX7jwvg,36.1148054,-115.2778317,Massage 4U,Spring Valley
41A0vuR9wdWzZNDKbsXvIA,36.0201718,-115.2778971,Circle K,Southwest
nSetUCkW9_Wr4PAcpF4hvg,36.0563775,-115.2659777,Brookside,Spring Valley
oUlK6KctEK3uzCUdIsJtKw,36.087561,-115.279753,Prashant Dani M.D.,Spring Valley
X3ixtoD0xjiVtxROlU_2wg,36.261212,-115.181661,Lilac Massage,
t0NuDgcenAsgHbJl8cLBmA,36.1987797,-115.2792303,The Law Office of Daniel C Allen,Summerlin
SueEpC916vd8Lo3Lyl9_pQ,36.071403,-115.072358,Ross J's Aloha Grill,
wcLX8aToZJF4AR-qkpI2Ag,36.147817,-115.1625518,Presidential Limousine,
1EQIETvEUjp1GLBAV4F3dw,36.034557,-115.100865,Wells Fargo Bank,
GK6nRDNGiLoJuIXTD8gwqw,36.0422969,-115.1044827,No Gamble Carpet Cleaning,
JbwYWUZ7T2pxbGeD8Z--AA,36.1525178972,-115.154782087,Sin City Pickers,Downtown
7vXmhdqO6aAoZGEVyusk0w,36.1523481,-115.1544873,Taco Rico Los 3 Gallos,Downtown
4oC1z2SDrpraoZzRIQ-WsA,36.158539,-115.162642,McDonald's,Downtown
UN-C3l6rWybP9WMNZ3vwrQ,36.1160425,-115.2261772,Timeshare Track,
9tLCuUmw3Tlco-tKPGkIWQ,36.2647162637,-115.258093847,Teriyaki Madness,Northwest
Fx0Dk1AoZvSe7XLfEuFbXQ,36.1459476,-115.2049974,Boot World,Westside
s7YTH4riynzl3xMgJJHEjQ,36.1304675,-115.1969029,Red Line,Westside
KnsAsott2VaBu9sGyTS9kg,36.155652,-115.199175,Insurance Group of Nevada,Westside
kRzPMPaYUbuCSccT9cqdZQ,36.1960982,-115.0851031,Angel Care Home Health Services,Sunrise
8aYFrrl3rhiaY1Hq1XPGwQ,36.1144832,-115.1948136,The Unknown,
puUMzmsCofLK9hwktbJiEw,36.1144832,-115.1948136,Send Noodles,
CdtHyVQn1HKoCo1IDhK6lw,36.114753,-115.2032847,Reverie Tattoo & Art Studio,
BjXCHIhmOnIWY5-7RD7eDA,36.177332,-115.251823,As You Like It wedding,
t7Zsr25NK1NlXbS_2CYc1Q,36.0935509,-115.296638,Fazoli's 5268,Spring Valley
jCA4w2BF7W0Y4sWYrDi9iA,36.06156,-115.297216,Caveat Emptor LV Home Inspections,Spring Valley
vjfBgc83dCMlFMMmMxn-tQ,36.2023607,-115.1582806,Hamburger City,
8t4RND0dQhO0MBvyuMVkKA,36.1922841,-115.1592718,Engine 1 Pizza,
acBYIevRBRIcEPx6guVPtw,36.170889,-115.223698,A-Frank Sorrentino,Westside
73wAdIyaeTh6DuZCe-CpSg,36.21878,-115.31436,Kabob Kitchen,Summerlin
37f9w8jmMwa_QQ9GDjs7hg,36.1431923,-115.242116,Herbology Tours,Westside
yrqUgR0Yj3nUU7oHPZb2Zg,36.179812,-115.241389,Calvada Police Equipment,
zmL2A5_BoZjuYxpeFHCKag,36.0122115105,-115.175568217,South Point Sports Book,Southeast
lz4fYoFI5I7Q5tk6LGoZ-g,36.1166256523,-115.103311721,Nails Expo,Eastside
0JPV7m-67ksUEnpo13R5hQ,36.035468665,-114.996386915,Harbor Freight Tools,
CBBH11ua126TMlvNlCCHIw,36.0321994,-114.9822392,A Taste of Heaven Cafe and Bakery,
cydcL6db_BPfT1T9uKO7vA,36.2009693862,-115.122837983,Dutch Bros,
z57kLRRnYXcaIhFZnxNJCA,36.2395853666,-115.114646355,Pasta China,
JpE8ZE_wAsr2elVLoyFQOg,36.0833352,-115.0999753,Fork&Knife Kitchen,Southeast
XMvhRsYhdtiHUYDbhtyqQA,36.2419287693,-115.071612485,Triple 7 Movers,
ZH2HZ_kLATFIZ_NWfoG7UA,36.0428479962,-115.048145869,Quiltique,
VDRlaNF0iohnYTZzmEKzBQ,36.0768889,-115.2969858,Foothills Pediatrics,Spring Valley
YrDzWbhd28zNR3Kws3Zk5g,36.1648736,-115.1587781,David Yurman,Downtown
iuS0jLI6xwTRzt0EEsA2GQ,36.1621138,-115.1688601,Nevada Eye Physicians,Downtown
oN1_FGeKwKUoKKTRjxk9rg,36.1823529,-115.1797101,Hair Plus Beauty Supply,
by8P4axrHWnrGdOp61dyGw,36.130098,-115.0647011,Autozone,
9rnLvSj9wwTryb4qApHiiQ,36.1456487,-115.1632786,Western Commercial Services,
RVLRZIIR474brM2NI2QTWQ,36.1819898,-115.1603372,Studio 702 the Nail & Hair Gallery,
E9cD-weHeU6TMf-VPKfPMQ,36.181515354,-115.178476244,Walgreens,
HLb96Klb2n7KvQPXGC5O9Q,36.153054,-115.244161,Package Plus Printing,Westside
08_knw43qvBBUDzVoHyz8A,35.9972358,-115.2069332,A1 Aero Locksmith,Southwest
ZNeaQA8uGRqAsx9RApP-xQ,36.0537514,-115.2423714,Firestone Complete Auto Care,Southwest
gwYrrkILNCth1RAwIJHe9Q,36.0419981,-115.1984521,FirstService Residential,Southwest
f8bpTOzX09Dz-U8UEL-nwA,36.049579,-115.243642,Bike King,Southwest
8GBF82lVxDRXFj97D8CbGg,36.067784,-115.119876,Liberum Studios,Southeast
3LtBbiCfZiRd_32RlbQInQ,36.1697096,-115.1236952,Megan Trivette,
iceYrliGZbwJEMH1yZ8k2w,36.1697096,-115.1236952,Las Vegas Locksmith,
IkaII0DYh1OPGRnqx2ccvA,36.238146085,-115.15150476,Teriyaki Madness,
DHECYVi7nBWtoUOgF0hsgQ,36.0319394,-115.0991876,Hankins & Sohn Plastic Surgery Associates,
gbsDvIBVQtVTpzUUzlE3GA,36.0406999,-115.0471441,El Pollo Loco,
-oHzyChCB65UtErig2nvhg,36.1605691,-115.3208852,Sparkle Nails Couture,Summerlin
2eUMNQ2PNIAHyTqJ9HA4dQ,36.126501,-115.213867,2010 Fusion Restaurant,Chinatown
y2FgV0qM8E1LMCU7lasQQg,36.279833,-115.2615955,Allergy Allegiance,Centennial
m-pXvQY-5kk04lV8tHIcbA,36.1609115,-115.3169615,Affirm Hartman Realty,Summerlin
xt7efAHnCIxeJECIyMFVtg,36.006613,-115.084073,Acupuncture by Farolyn McSweeney,
-WZ6Tq3xwODonOu1feG3Kg,36.0493570389,-115.020270828,Las Vegas Motorcycle--Rentals and Service,
IMmFUr7kgAOudmOwVCAVbA,36.1974568,-115.2621289,Tender Dental & Oral Surgery,Summerlin
0FbFqMBLRGRRdZlGJeXjug,35.9992962,-115.2070064,Purple Penguin Snowcone Shack,Southwest
x-Tyk_Sta6zVDlBjWCrkgQ,36.11517,-115.2318891,1st Priority Realty,
Lu4bAUg2uv4TWcl6cHLcPQ,36.1725319,-115.197258,Mrs Fields Cookies,Westside
A0LGsoG6RU4tbqDAUxNmUg,36.1724681268,-115.196620859,Bath and Body works,Westside
zl6U41cbu-L77m1eFOM-QQ,36.0132671,-115.1540129,VIP Party Limos,Southeast
4B4e-0_tk7MzESWgVs7eAg,36.2011221,-115.2800696,Trobough Dental,Summerlin
Nc6k5XNVffb59n_nlDZFdQ,36.1599831016,-115.225258909,Time-Out Sports Bar & Grill,Westside
kCoE3jvEtg6UVz5SOD3GVw,36.20743,-115.26846,BDJ Realty,Summerlin
4XV_IKZ-l5nPNXqhY1EmZw,36.1104125,-115.2067011,Custom Interior Las Vegas,
mDtlBsfTUPDuASvUcKWSbw,36.1159009,-115.2263204,L&L Hawaiian Barbecue,
gD5dX44NzXnv66DyjTaaJQ,36.028096,-115.114895,Rocket Fizz Henderson,
xHDW6S2GnXYX8hK74EE0Ag,35.952556,-115.0228736,Anthem Landscape & Design,
rYVIEEW5O3ZUKCqNg1hiNA,35.9991237,-115.1039473,Little Caesars Pizza,Anthem
LYNKKnl4jAiU1-U-97gR5Q,36.1613251,-115.1222504,SlotZilla,Downtown
GRaFqN1QdLFRZpQR-03Dvw,36.0414556,-115.0983469,The Gin Mill,
Obv9lyPOEV4KpOZl4yTBfA,36.0424039,-115.0472742,DMV Drop & Smog,
pRpeyxuaTEuBnUNe3i6ZfQ,36.1795562,-115.3354815,Arbors Tennis and Play Park,Summerlin
8_9Ja_mHoDMPHT9Qw7Feqg,36.2135590753,-115.1770586,Ethochic,
-fmWDGsNB-Ufa5wZfuNXOA,36.0880763,-115.2433335,Bruce Scher's Tires,Spring Valley
q5sa3zjAwIYMAgfPVxOdHw,36.0771893,-115.2985719,Khoury's Mediterranean Restaurant,Spring Valley
uyLrGhZ2ZFXpKhEx9gK5kA,36.2723762,-115.2248926,Mr Fix It,Centennial
pbv8Ltk56XcH1jvvAOjNJQ,36.2862706232,-115.285409846,Horizon View Medical Center,Centennial
BQKPbuILIAG53XtIZ51s5Q,36.239889822,-115.248651308,Original Tommy's Hamburgers,Northwest
Pc6SzrwP-9ifwzxtPOn5Hw,36.1494525,-115.1656428,The Funk House,
55CXQoIftXybtBZEg0HQfQ,36.15209,-115.162015,Enchanted Florist,
njAKI1RSggY0Izay-xwJSw,36.2414799,-115.2351361,Arby's,Northwest
V3H60YHP_WUBszKbJQXMtQ,36.1251172,-115.2979765,Vap O Rise Vape Shop,Spring Valley
auTNigMttjBBTj1MNxOeFQ,36.015472516,-115.117112761,Taj Palace,
O0DxNujKaN-KIfcgbV3MgA,36.144531023,-115.137545876,Pollo Inka Express,Downtown
ali4IoPkincXzwHgWSk_rA,36.145288,-115.126802,AutoNation Honda East Las Vegas,Downtown
nmTOGH5cunMweQ0uNaG52A,36.1517658,-115.1537426,Carpets Galore,Downtown
CYeICxCmbdYbOEQxVS8_Gw,36.1514195401,-115.15262839,D-Scoops & Sweets Art of Flavor,Downtown
rltH_DYPlQ40OE1aScOE0A,36.1165471,-115.2623677,Tip Top Nails,Spring Valley
ENGhWJoHxmtCApO9RLkjKA,36.056472,-115.243633,CVS Pharmacy,Spring Valley
wBs14aW_7R47Aj3KxuzGvg,36.1430162,-115.23428,LVIT Computer Repair,Westside
an97jMgR4kOHXOPMcboWRw,36.1129279,-115.224263,188 Restaurant,
lfXfxBms5z1nwzkxxLFBWg,36.114539,-115.195684,Garduños,
4VB-AmekvX3SXk2I2qVn6Q,36.1169525,-115.1825511,Piece of the Past,
CHjSOa-Qsc8UzsCv0VyDiw,36.238602,-115.2000676,Big O Tires and Service Centers,
yMtgrnP5x7qnXeZ4Fkryjg,36.018057,-115.111225,Big Wave Pool Service,
_thT_EvBWvjYpIchR1GD-A,36.092191,-115.171466,Cloud Nine Balloon Ride,The Strip
kRw7QxN260OMYsr1u-bJbw,36.1010289,-115.285426,Pacifica Senior Living Spring Valley,Spring Valley
arCvIfuSjFqqe7-wbo96nQ,36.1741728,-115.2770747,Smashlee's Grub,Westside
MhEMMu8R1Rvsro9FElAb3Q,36.0151848,-114.9583422,Great Clips,
qkUZg9V8UU-8uHbuuITp6g,36.0490252,-115.2443551,Best Storage,Southwest
6l4yIOi0foUw81OacrAZMQ,36.1941838,-115.025515,Port of Subs,Sunrise
zLtZ7YiTO97zflMFweCi0A,36.0274366,-115.2070121,Creative Kids of Las Vegas,Southwest
R2sLNa0UJIgFsyv7tQExSA,36.1799261,-115.1337909,Heritage Park,
EiEaPRsi2AW3j3xraIssrA,36.1682699,-115.1391277,Bronze Cafe at The Market,Downtown
pzj-v-mEHbxxjcBf7Ai5lA,36.1006042,-115.1646083,Motel 6,Eastside
XyW6_Zx1CDrHh2dRhWM4Yw,36.068241,-115.045078,Yogurt Rocks,
GuQb8N1CUuLv8xduVFofGQ,36.0697915,-115.0823129,Yummy Sushi Roll,
KY5-vGUZhDmDi1ieXRUmmw,36.174046,-115.062132,Taco Bell,Sunrise
K-HXfzQywsivHBUbUv2AMg,36.0667781,-115.1722474,Auntie Anne's Pretzels,Southeast
45Rl4Lmi1ijnxag0Ua0-Mw,36.0829449985,-115.152655954,Great Steak,Southeast
vqgM_NR8rtPwEFt_5NjIxA,36.2385784029,-115.184027932,Happy Cones,
5ic8m9PNixMA__h0G4WH5w,36.0724135854,-115.295566365,Southern Hills Cafe,Spring Valley
hTSuVjrn89MoIz0HNWWDHw,36.0411742,-115.2411534,Blockbuster Video,Southwest
nr1y1_csfnP6nSKxtOrLmw,36.1588472,-115.2075095,Church's Chicken,Westside
gTlKDwjfiNvCc5mnl8p1NQ,36.1435394,-115.2203807,Cafe El Mundo Cubano,Westside
dVQFNgVlnxgitEXDQR7tfA,36.1146298,-115.3097052,Billy's BBQ,Spring Valley
ZbsC2a8S4_mxtRSJhDwBDw,36.1165374,-115.2884645,Therapeutic Bodywork,Spring Valley
0c6PQILCLwRZ8FIB4AEsGw,36.1593761663,-115.350677877,China One - West Charleston,Summerlin
eWCZNNl9kYmrQqSNeikvng,36.070688,-115.0882957,Wild Orchids Florist & Event Co,
07bwsGzhb3EncDL1HUFUpQ,36.1438624,-115.2916993,Vision Source,The Lakes
GY2Ft91pI_JUnR6EfdE8TQ,36.1013539,-115.0524144,Burger King,
ECwcXniPzQY2ZtfKR-GeNQ,36.276095,-115.209382,Hobby Lobby,Centennial
fT8EJkApASmdhxnaWyxBeg,36.2744193,-115.2592775,S&J Lawn Service,Centennial
irVqdCcmeO_Qhz8YcwaxOA,36.0808842272,-115.147404671,El Patio Catering,Southeast
owizJxXCdMYNHdYPOBKaUQ,36.013061,-114.992597,Fix8 Fitness Cafe,
5_ymZOB8eIfi6nzzL5-SbQ,36.0562842827,-115.269031776,Born And Raised,Spring Valley
UXPdDFyqAQPR5XMfyIZTbg,36.1440458,-115.2024651,Vape and Smoke Shop,Westside
h69QnbDbC9NIB5xBcaeZkQ,36.0358596,-115.1827075,Lilpink Party Bus,Southwest
eaIBdz8stP-gccVQTpfLqw,36.0551404492,-115.22575736,Lee Cleaners,Southwest
Ye7CaWEFmyMnufcXovx5FA,36.1721810328,-115.198192918,JC Penney Salon,Westside
Xr5ECBBmj4-EuvOSprCySA,36.1729217551,-115.195207949,Best Buy Mobile,Westside
aviDjlixlwW2FnK8V1dEnQ,36.1017704,-115.297827,Classic Tattoo,Spring Valley
xUvvzXH_uheS-lfQyC_s_Q,36.039559,-114.981693,Face to Face Fotographie by Bri,
YiEzQcAYptnRMLbwixMmng,36.0241873222,-115.063443838,Mathnasium - Green Valley,
wEOrHKpojfCi8P5yyLQsRA,36.0207434,-115.0477505,RedBeard Inspections LLC,
4EGh_cOTTszYLerrXa9K3A,36.0114647,-115.1198639,The Bare Republic,Southeast
u1RQFcA4Br_peVRh_WBOsQ,36.0202636719,-115.116973877,Top Notch Barbeque,
Eq-k6SSmgy_CqQUW94-Vjg,36.0967719,-115.1983566,LV Furniture Direct,
EmnaFpPHQd-OUkogW2cILA,36.1606428,-115.320685,Skin...by Beverly Lynn,Summerlin
k4rWvCFZziVj7f9Smmn3yQ,36.0502225,-115.101307,Apple Dental,
Woa5RFLujafUqAbP8UUV3w,36.1585129,-115.0587356,Sunset Cove Apartments,Sunrise
_OTl6V2oUfMMmoDWD2nXVg,36.2031099,-115.2602202,Beau Monde Bakery,Summerlin
h4Q-uSoOIhMoIsOhat6l3A,36.1914528279,-115.259775247,Casa Don Juan  - Summerlin,Summerlin
fGQW9Wm3lc1IuIgMX0fBJw,36.2009132,-115.2814365,Contractor Website Services,Summerlin
i8K4qY1VA13eWRQ_zbmuTw,36.020876,-115.277796,KFC,Southwest
aBen6ybUULH4o-h1vwKWgg,36.125068,-115.193939,Tealet,Chinatown
6iqUU0mXjFmBCREZn0-Vig,36.073092,-115.1155709,Millennium Tints,Southeast
5YCnRCaJYPJfYr75VtfP2A,36.0869363,-115.1000077,Insurance 4 Less,Southeast
Q1BR-zLSvcLKDNOEt470ug,36.075012,-115.111148,Las Vegas Pianos,Southeast
iess66BKFqNSDM6iJJPHbA,36.165625,-115.1495608,Greco Law Group,Downtown
SCsUd6_cZVl3cWDflrlYQw,36.1685428,-115.1311768,Giron Driving School,Downtown
GnUuw8Y79mxDQQILs5mXpA,36.1650074619,-115.167314299,Mark R Turner, MD,Downtown
t5in1TWKuioyDKvCATo_IA,36.1579906,-115.1643671,Song Misti MD,
7WHAdFHiHLmNJN72M_AKYQ,36.1120791234,-115.171487974,Dumpling And Noodle House,The Strip
TwdZdFboDHoZYoDjxgkDSw,36.128561,-115.1711298,beGlammed,The Strip
0nasWPLtVyIrDi5e0o4Zfg,36.128561,-115.1711298,Magic of Jason Bird,The Strip
22KXIBNwTDMfgPB6NLrBIg,35.9909679582,-115.103310831,Carissa - Circa Salon,Anthem
5Mda9V4uxG3BqPWyZdm0cA,35.9984819,-115.1043231,Hawaiian Shave Ice,Anthem
9apCvu75wELDFia_usTjlg,36.169345,-115.291282,Oyster Bar,Westside
E5-BcXKtQ1_cA87yY_Apww,36.218159,-115.2580821,Doc Romeo Park,Northwest
Dc4tY9WKJu_7ImduMDAWlQ,36.197453,-115.279707,Sushi Wabi,Summerlin
ihHDnDe4ZpAoKGpt7C33gw,36.0703388,-115.2761354,The Mager Group - Urban Nest Realty,Spring Valley
5XTjDw3A_vSWSF507WTSBg,36.1459471,-115.178613,Helping Hands of Vegas Valley,Westside
sOYsxYYFl03PhHmz_rBDZQ,36.0373841989,-115.242948945,The Sparklings,Southwest
WlsMi6UyBz-WvBS9puLZkw,36.0405285,-115.1904204,Bilbo's III Bar & Grill,Southwest
