business_id,count
ELSHBIJKLHdTRANdAhrPGg,627
6i85_hLuAdymNIy01LLl0g,393
QkDhw-fQi_IijlqSnV3eIg,1207
NSPHs-s1LayiXvHz6pUNfQ,870
MALU_lgUhkjN-gO6j6vCbA,804
0MClc59pEqhTht6iB1hwzA,1201
JS1jgMBtLugrqcUxv9WUYg,556
ooIotwxA18aw2Ln9mcO25w,875
7xLWtcBooa2op1-wIOtWdQ,1467
H_MkLtYcqG_GpwWkb06oHw,1192
b5V9pW8EobRU7qXLvYN2gw,1448
s61N7A-EMX7JPoE_WVNdxA,452
ayT30_GPYHqnrDhBe3IySQ,516
34yUgWJDgr_M8Hp7d26sEw,791
oqHT4-e79z4TH622C8taWQ,588
mgb08Yj4A9GHnDuqVwbU6g,540
2f4Tayz6LdwHJV3yq7iCOQ,1749
xqZtVyicS22FlMiLCAL9Nw,102
cJ98ifkYtW2SouBIeZRu-w,1022
bv8g1l-cbLatANIrszzoMA,1294
mWrYXlKxhwHPTXDOyNRQog,821
BxouWzeD7dVUwElKaBWpWw,2063
3z40u-5kT9h6vx_Xwqpg0g,98
sLDlrWmsk6zLcjQNRw80ww,370
-boNHP3clSwzToiLWQrBUQ,580
q6iznRa9pYbIwhVWBFnNRw,644
eEncEJLmODBxKAgRu_b4EQ,870
Hk0oRsqZa1tl7k0pPTj02A,790
tSL0P3X06cUs-GWwFGT3bA,353
HRPSp0q4G9ko2OlAoq8BXA,868
tbj3yb0dYIr8qEYLzL_tFg,1716
7sPNbCx7vGAaH7SbNPZ6oA,442
Edc4OQns2A4lqs1KT3HE-A,1081
5kWNkAw6VAUH8o5zILlKXA,1287
vOfz55MmWgjNQ3BA2PnhgQ,2953
licTruayAfRk5d97_Ni-4g,141
e2lApWpoiV2h-sGSlKao-A,140
JV-XhHsnki8QXqB7SH4j4A,156
-95mbLJsa0CxXhpaNL4LvA,491
B45h0s-R2efVWfhAzu_HTw,389
GzBIAjAMHD9iVZK8BT6XMw,1875
3Wizf3BP9UjhQhge3Nrx2w,229
v4fuuR7iuyNzPXu_O3jSmA,800
HQbk5WQzit6AQq18PT4GKQ,457
1EeR3wxjoNBTd4tnC-ELUw,486
mxU-0nPmwBTFu8j6_MBJLg,737
GHSQr2tUukV1nF6W4INYJw,1261
URn9u7InvoqmvLHWSlKuoA,392
ZnI8ISFuiWC588bfEAXcEg,245
R43fR6s-kX0N1UGIrW7W5g,15
SJU-jRAZS0cXoBGUjX5GUg,981
cXJo-9mEGuOKMnzqz33XJA,1267
QiLHXmyc1QXcbuFwGaINmQ,29
5j5YHqXMNOHYLiDNGlz9_Q,808
5wt6fwJ5goPFXWRH4HHdWA,384
nRHL0zn94kD1lnR3l4GtBA,875
Kf7LG3TToplM3eH9Zrz3ug,850
OVczZ1qHXc3bjDprNvCKBQ,904
KNrkgSSyvBPhbXTDznfCNQ,136
QFp4OuaAti78IAIiV2nwzg,99
BD2sd1bFxz2aGuXlWETAxw,100
tBtn2DZAB-yi4budb0BsLQ,835
94GNGMxmruuqRLRhLqllWw,824
jUeV4B3Gm8vUS2vqVGqj-g,882
SaqOYtfaZEbonXkOyKUtqQ,824
KeKvq5TVppF8fnFkmiiqIQ,451
9X9YlZs9eOCwo5E5Qdrt4Q,483
xH2L7BSlobren1XGztPgng,1866
Y3A6yImuMDv7lrWrrQzeoQ,341
Xx3sljwYFrA1z_5eR8KjOg,367
Zrx25j1M794Nh8fUGB8E9A,1239
UWfkBHhzbNLXjD5f7V_Iqw,2125
N0l-6kdgRXEskiGw3ab05A,438
lOmt6Edj6A4OZBUIUwtI8Q,817
PrQxBBWVvZRNY1yPjYhlEg,1081
InpTA6-ErH8JVwTKsbWNZA,413
_7qqB7K-Cd2vhb3NEUcdtw,489
j25F9mvsAmcYNDEbN5L_7Q,931
BeU1l-R-liINQX6t1pBB-g,110
8AOlWHIG8KiNQRhQ82Urrw,243
iP_6sCiVEm7P1dg3vjg8Ag,682
G_NIMPu2FAbDYvB4kQTCEw,677
RrFTXl5O1cgskBuHtdKxwQ,509
PyrcymoNDAJDm_Zn9yl-7A,396
ptQKiqqoxjJeDtyBA2nKKg,566
j7WGgWnTZCh9eUwOdDHiLQ,1025
7zMwR4FkvTbSGY0vRT5Ljg,289
SIFGBaImyx3lYRg6j8e85Q,124
cI_Fr19NmzXkYV6YDS4KDA,1663
ynQ2P76z2R5WmYlZPkBTHg,2073
Xj6doQ6IL1_vovp9XtDu6A,483
5BOkkDQQHY-vpG_DGe-GnQ,2377
VCG8nUzny2Q3-MiTr6dYGw,489
aNmZ1w1xsvBLOqXe_1iW1A,3264
ii4tGOHW2uWA0g-VKw6wNw,692
JsyOXc4I_RRgncA1M1RZiA,611
oSFOlSEAWETcppF0DuHTqg,1758
O9vNWU9hDsTNUmleGsMCDQ,884
hHtmzOwkdNj93QnKaUr5og,1021
UQOB6eHrMeXQlx1sSKoPGg,79
C-VQh9N6L-hkUOqwnIUS7w,448
jmomtxBdvksql8K7Qmbqxw,616
X0XMxHF2WRVxbaYqu_L_pg,410
J5yCH2iqfCQAbX5Vu0ffQg,492
TiGr3AQ7CQoBBU6oE-j03g,76
8QKXNN8sEqTohmVvLldqGw,3149
3j_mvJHnT7nJd7su_7zazw,3219
aTvmLm3YfTs_L290fEolEw,834
PS6MUV_adG5JH3SZ4e_sCQ,411
nkYZCQwiqAJY0XP_qZdP6g,1744
LgMqSxbdi88sK3mcegiimg,2616
C-bRQaw8915Mm02mZJ_STA,843
7-9fzILkwBy2j8pLKB2z-w,804
VAnm2bE5gjjUYmJyhQggpQ,1117
dFGBe1J6oFllQEgdMrFogA,849
HSqkLhwjwRaoWBIwTXJ_bw,905
g686ZDjStCn-JpGwSP11Yw,723
jWI_EAoeQB_LpLZqy7vu8g,576
XsDDwNOBlRQNF8x7oi0Hjw,1236
D_02j5aHVCICsFmSyR4W2w,389
zWN1XXGMxpoTrRZaaZHtdQ,488
NLq-PpUlO66tePgwvmTZBw,97
qQIUMQJ0pMiiYpygql3Zdg,696
BVNCy0lN_oy4XrYzDKD8XA,585
ICw43H7hrbSuXTjDBmJxbA,435
9IdMkeSBwvaCmtl3opdcUw,479
PZdaGTufh9SpKvnEBUL4QA,517
EC1TW7fOM5G5rCuyEH8G5Q,1982
0CwhlQzyXG_7RqEu-2pMSQ,1534
0dYiTboT1N7Sqji85Pt8wA,739
C8_p9hyh4rBro15XsoKNsA,1792
0TRAdYZn9Pg30VgJQxW5Nw,1047
RNZ-Im_7RY4rDTbiFEGE9g,1998
Seq3iuRR5vThdVeXDc6Dnw,1385
28SYsVx608tsKTuqEoDfAA,933
AaOaZ6HNU259h10Ezi9gww,1113
5k3lmAOEZY5nyiVvXcu0Og,768
ljMmNkWxqoxS37_h6JTS2g,5
yBte_DeURjkdC_S6Gxxp4w,2779
qrNF11HyvWe-rkyc8LMuAQ,2940
v32_QEypp1qzBvZRuUSrCA,3238
QWTVjN8671s-Oz98endhHA,2946
wZd5qM_ofX2nGqWSzNQVGw,1952
J52x-feQ0H-PB7wfiKIpsQ,2755
sE5VWCcRZ_jzbmOdXEIj8w,2471
tcfL9_Qe-12eX4rdmK_6XA,679
7EG0PfwZZQulDGMj7VznwQ,272
AeyIhsLjtUsLueXCxBriSg,636
BpAxZmy45l20j-WQWBGKng,143
KHMowVxKO348SVGzfMh88A,271
xinvYQjpFtFY_jTZPZ5uUw,1043
hHEuNT81YA6sLmmDn2cS5A,212
mGm6-ZWrvcqUdnLkaK4L4A,965
F1lL3zPSW6fy1PIx6PFpIg,470
KfZancuKpDlsLefgh2izSg,575
hDL3Q-GNQlOuE04_zWEMJA,717
RegLZO_Eg_hvgrPQXrvRQQ,1012
5WWPi46Q2P692oVMIyNeBQ,362
UuULf-rXhFRNW25c4HoQMw,363
q6sBQAcKpdi5MkxXyyCFmA,117
KJgBa_3kxnUbxvg05HUiZA,40
R7LyTeiOHLyTNkA8HssBRQ,1207
QhL6zZ7_JH6iHTwbHKvRrQ,632
xKQVtEWiPK6hq0DljVnAfg,340
eGVi-c3iJzV3EHwzDHclnQ,626
RdJv_7ij9XsSldeZt2D7vA,407
rbFN_V-vzHLSX0XOLrMkIw,460
A6lKCuTrDSJ_eFKyumZCJQ,463
HXCCITejNvcqtjNQRHnMPw,132
H5bqPxMKnvqyTfcQ4TGlYQ,783
dHmHmfaUw4i0zThbzIlXeg,310
I1rDmKwZpR3VykgZDKMpTQ,1365
1jGPUV-80r8WgmCLfKQwYw,1762
HyJnEMfGhLITZiHRcBFT9A,496
yd5uRHN63J5RoFzL637Now,553
VPeMLO-nIpo6wH9Aaf2qig,202
f8MH656wCf2mvCQ8OjO4NA,3237
G87Yg6as3LU5Af1IwoPIYg,735
vQJ85CnuhH1NN0xD3FLH9Q,1749
SIWwh4m6kkvUaa5skrVAQQ,322
bSYfniT0F6pLYDaeIAABEA,871
xDMUoSI8yb7_FZlMqQGzkA,496
H8J8lLwf2kTLLbCAY8Da0g,552
Q36KIIiz5M2WIdXiMxEPOw,631
TFla5PFdntVej5wqvGsQPQ,13
i8zTZyXlSzmnpblcdwZnDA,489
U_jI327OS7dv2DvqgZUh0w,2068
cxwQIfMljUhk1yMG8PQLXg,743
mzQLni03qPCPxkUXQ52U_Q,866
1mSAHgRm_sbDslTgeId2Mg,412
qnGFLLHz83PvRmjXCXMUoA,488
jh_57byN1RMczrCUFOlOEA,2293
ifkCEpYaSAUT3WVQNxwvXA,236
cZQeGXoneVmVITvsIX0ZAg,2701
I2VlqtF_J7TZvwh47J2L8A,903
MeEZPPmCNANTuE0nFjpegA,819
EL8FAWOL4Pr-s5VCybvtvg,731
5SAc4UEipnqc1d-58xhpnA,178
jRviW-H59rYs3B546-UmjQ,300
fWbTAT9Swcs4CCdFu_nmgQ,437
c8SiGe9PCQLeCqQ-Hbj6iQ,470
5XKz4CGyjYD_jzoxlPqRQw,1397
24nxRlLvMagVeyO24xKo2Q,723
w3v7fFCC9ai6xy7d_7A1Nw,396
gKY5B3WKXezM73a4lVMTSQ,402
UoqFYkm33J801d3v6Pp5BQ,638
DjX-YWKW9SsfaAsHve6gkA,334
a5IOLO2APwxDAyNepO-WWQ,724
pWjcb5g3YEvBEOKS8VkZ9g,436
X9mSIeFxm35TU8CWy8GDSQ,3101
WRuNsvo00bAUDmu_cbQxmw,3120
nerHcaPEyig7ky1HesNVbg,2918
QTH_XGh4rWYdd0fTW-tUDw,556
Fv3jcRVP8WBEdTR8E4l1hQ,1971
aMjFFwwFNKSIxA2QFR4u9w,364
6Ivnwybl4sTvcwMtkkjrQQ,470
uhjVCnL-8T7mecvnhEq8xA,539
C7cf37feESRY9Y7h3l8Zcg,979
5ugxnbUuoq-RnN4hmZ6gXg,299
yIdqzEjO_SW0IzLo0OnboA,810
STAINuFgag5OEydYLilTrg,776
w6l6uq95_-36unVjTaFIXw,997
wfaaoSkgXptb-SO9eFWdcg,660
mnHTY0HUQHXnjgjXdBC5xQ,750
GT0K4EdSSxe_LMU6SPr-_A,562
xWN_uhwG-JRRr2uPLSnsXw,786
9oFr7Zz8CHuE67uRcau1jw,884
wUBzYVCNSg8KIiGg2hYlbw,694
JIl4gbnh_cORSjSrZgOjAQ,1562
44TWxAa8O4RL3cFH5WbZ3Q,1531
e9J7-fEJAhLgB8VbV1qDwA,125
BnC9Yf9q9qfL-kh_bLuxUQ,1092
ifWxfjK2ZQT1WYtzA6P1Xg,1267
lz9x7HDSjIqr1B7CJ0Ll6w,211
xRXXeb8yZ0W_NBSwAqFV9g,2063
PYUyY5E1MPn_8m9WZeMDHA,743
IHcir4jfebs8VIV0J-eYpw,817
Xdagpu9Jz65fBmOSjjOJjA,97
-BddEiLOykIwvIafAVGFnQ,749
1gJ0z3RTsFwRCS2-6tPCYA,1267
EUWBT5GDxPC95w9itZ1EHw,1617
bAoQ9Zo-SsLUYOcvMxvZqA,497
ZL7cCw9y8wvNE74HxXFaHA,268
KuIeWfzmxwP9nrJTTO_91A,1220
bPAK6MhLn9kxqc1TT3cvhg,799
rifZMUjtZjcHKENbbQgSFQ,833
loVzdXa2y222XwfzlBc5mQ,400
_Hb0sjOM5mhIfYbFvCEr9A,533
if0Rye06--f4JwXueCTC9w,850
vv5PxXAz_YzHB3YDZmlMnQ,1347
t9-W24Fq8EljFz0XZXyUkQ,763
KOc_SI1PFeFSLygmZmomCw,107
w0VkW8M6WbIPyvQgfanqJw,1463
s_H3wjTetNWko_0t3YjOpA,714
WlTeMP8p3m1b3LxkfBllLQ,777
lt8IW9Bpy9GMeKGxytefVA,548
JFeyscMpLAIKP-gF2WkK_A,537
VkIzEMkmBub8rWa3-kpY6w,823
wQKmvBjIMH0tRzpuw1iPSQ,625
hjcFlq2A7P4vvdfZEqyjgw,926
OtiDlfjI7gJ-jAcdlgg3tQ,864
MqdyrBn-zyHqUtz0wtnZlg,1247
afd9-gsbgSVExkINYol0jA,1570
dOwij2W0li3UHmjOfJKsNg,191
b4a9xvX1LtwcZx6a5SiFVw,1093
-dRVXZ4DI5rEpQNGLhVaxA,561
rONzEAB8P2sBLgBEGnVMrA,660
R0N96miR1wm_IIENgqmCeA,340
D8sk6LZlp2P9FFh_mk9q7g,1172
fPR9PShdUam2KvvgnTrSNQ,843
82WtRWkYSmkhM4fXDP79fQ,436
MLUIxvQA1k98KG-OtlGe9w,289
5uhFmC5IiWkD6OUJMmL3sQ,45
SBMCptU2P6EaSrkRJR_aFQ,1092
cL2mykvopw-kodSyc-z5jA,900
FS7tPhxTTDW2geQoVnP5bw,1308
LNsfFqMORBbieeManO6UZw,977
N6X-k5fDF4MdGhglvnRqlA,2121
_hCqn3fQ9sd7dYq4Ey5slw,179
lYv2-FaGQBhZnVxTb3Qc5Q,2173
JXcXKDb8PxJ7Um4ryHkYkw,684
uo7nq-4J7A80a0t2a-55JQ,1495
7yMbjSUrF7dAmhSpZh5xZA,3143
5YKsKS3nzdkwu37ORT9oiQ,586
xxmuSW7FExDDbHR8nyqQ8w,583
x4Qw9PZGDhK6-bJsskD0Ww,1378
B5T9QeLjvvD3D_GJs1z66g,1378
bmbDgR9YaK2iLxUg-VK6SQ,585
iGK44TIfaj0kb8W3CUvQsw,23
dllOo-VaUY6JlqkYq_L-MQ,508
lrYB3RSnr8OVrrqHhGMwPA,195
gWPx4v-yWVfp7h8EcjyzjQ,868
okyjI_AzNv-qWcb2XtGvyA,204
P9DdfFHHLkgk50m3408gSw,953
7_F6dA9xh2lydTtr1LCtIQ,692
1dl7wV-zwqliz0xOrzLBUQ,417
uCuK-WV50xXbqYPZjRGAtg,1167
aj1C0D7hniEPpsTidbCQIg,849
HOAxfXxMGsI7B-qGK0q_QA,199
bUEc1ZDgfZPymHyUXEiiNg,935
94GL9JkTuhSqSZ94RS5Dkw,183
CJvs9pU6CwFjcwUKMYa1iA,334
MxDJKmAB-PikbdIBKqNoag,309
TTOrcia5d99BUd18-DKOdQ,152
cPgrDxYAlt6OQvzXDFnmCw,317
YTAhA5_3_hOZPnYu18esgg,359
5vaWjewpX9XXbVcdwYyfeQ,515
x5XeitfHa12JHafSmXLcUg,587
PfZAsWKYtbLr9WYsWjgJqw,309
ZXrwvBfYcj1MSbR1zDe8Ng,640
zZu_fJEN135WqK9GcJ_ERg,1833
C6xx-nUibfGtcA6EqXLOvw,937
t3dZKKIW3RPAGtA88fP__g,247
JAFnq_EaC2L4AUSmx3a8Dw,817
31cOttU_tML5b6eLLXZfsQ,1682
zIfG5YBJ_CEkRzN1_VCtrQ,1071
cE8n6AgE_EZQzqdOF-kz9A,2812
EWNhOvWBS2ATw3Wd3nUNug,497
XkNiNuGjkkXBGSslmgB5Tw,2862
tTKFGNS-R0Y-GMqkOpmmCQ,2820
-jEyZSptICvvaNhuur9rUg,1869
b-RSw4G3HJvGfwvRLzuLPw,3057
igzKiTHdsC9Pi4wNj6f8FA,354
9YvMXOUYfqmbJkXU4pAsTg,387
1ug7EtH4blOzzbqqkmkenA,843
0fXgOPDJi1oxq7ta_IhrKA,804
tDV2oFNTGrUWAkxYCqP0jw,1337
wJeiZGTNS6jUYJBcLGyVoQ,488
MgSd4P3ATkiywbbraFygHg,532
0JJlFunCGdTURUTSHZNmjQ,534
xUv4cIGoL5F279yp5dzp4Q,841
BYzV70hqmlBm5eWI0h3csw,539
1DJNBnnrvdrHcuDgbGlmLQ,373
r1kxnDP0H7Xi5F83pCXAbQ,2951
C3Bas8Aamp2_eAWAE2R-Ig,621
a6NLMOuBg3LanFmm7nlaeg,1900
EyhI_N2JvQQgBypBJAT3tw,1891
txmqJUpS1SPiXPzUy2PgQA,1961
SfV1ygkdfmKWqpsb72gEfA,760
8pLlsYgvrC5SJL1Con8FYw,753
Yk23uco9_lru4frmDe8Krg,634
BBUuK_zl4lXHR_Cy-hJwDw,1657
nUR9_N_dl9bQ0K-7bNLJpQ,623
xMqMv4Z8AmfTTXhgM7KsPg,1563
Fr0Eqd_T5DrBjcMM8YBdBQ,569
nCjsK9-_xH0bxuEqdAc8TA,343
lodHzQCrZdwDtXSqAdYGNA,525
Frd7xz7i6ZnFXUKZP6_Kaw,1769
8KsMtzkmKgNsiVWyeeYQYw,1693
wdOOK3K6vzQy1d_OIk-U9w,2409
YvK-qj9BuuvlSmbVDA7PZg,29
8du5JZubqJMfFyJljgyNnA,142
QvC9BTeewBxMgdUadFglKw,445
rAgw4_1nbYGrREJb98DqXw,766
cuJ_TkdR_-BEzZiPlh3lZw,822
jBhOVAEdnzCJvgSnvA4UDw,1729
v6knZyS5gql50OxV5JB35g,609
NvgwuOshnRvK5qR4piZmew,51
YXLr_pD9mFMh_52lvSfang,242
xV7Oe6ZE56qDVJ8NqSLJuQ,192
mc2GGmUb369bxDGgLtqluA,1462
qUcdv_IREg2KnhqZZB96ug,528
B0t38wowzQY8c3Bts6oLZg,855
MhhFQSRKEAPHbhx-JgcxLA,761
CFPMdeDHHtVyRNA3itvjCw,1636
anMzgqnIh0OPgwMCf4uh2w,1689
EwxejdgkZPzcbKwU5_qzOg,30
3SudVNXtmAfmsgD06pqIYw,2595
K0VdFVCK9CXYeo2VR1iFbQ,1304
MMM52bcIRTqyzMdidY-aMQ,731
iAu8s96GKQ73Xe7j_2GyCQ,1110
6Fv8ZLwvXqWEor-4LqO0mQ,25
Xv6AiAAgiYOA_PC4YMBPGw,249
hk4NPN6W2xt30Cp-Fiqtuw,472
wRY_ZJU8-z2QWTqtgoumGA,140
M5A5r0HbMRfTzidqMKYHfw,899
XpjILpOfE75xuTw4B5gkTQ,817
vKvbMvFofPM5DeXKC9JAcQ,942
XYJxVrPplRSS9eGQkxvX-Q,681
_eXy2jF1VL-Zhm4Xq7DXCw,178
VeOFqInLebIfHmU5FbCZJw,193
krPKgiC0EolDhSHz3kLp6g,1136
ly95tG3P1cDQnKQUgN2oPw,1812
nxqqb69mKL2MB-yW26UcEA,893
Nm9yBnMdWAvJTi4nERKVKQ,873
2hG6jS5v3Jj5SyYLBkouyA,814
YAqQLDPZFnlG9R8_DU-8Hg,1665
TXS-9SUkjpZFz29XOB1SPg,1384
UKvQCLHl4wYbzCrLe-xPLA,127
GMiEEHGhBt8UuAxpCsoOhw,359
O8SuwP1Cguu8-dos_8ibNg,1288
UkWaEEY7HHcXjivqZbjNLg,250
tBqZvlkyn0lmExQ6Suoasg,614
HgVirOyCSjxrrqDzuYtUNQ,7
vlFAhxEqLpmaHPsSBr2hMQ,392
iSDMUoMBK29EU5AVQEFfSw,380
Ssa6XY_RdDRRB9wuVIeIWw,810
6EaMfMztDQq0yQUqXoYN7A,875
JbopSXzZIy7id23GJsO9pA,598
XOMMGur7FZBAhFLhp9JU8Q,868
0j7VWa5uGebj_94C1K2i2g,885
mYTem99eRslMJhWpfQOKGg,558
8xsuDn0EjpyFFBjdckkNHQ,660
QeQ-xyEJJnbLewcJvcBu8Q,19
r497nTCoq6B6w-69XZCXng,372
I4Nr-MVc26qWr08-S3Q1ow,2227
19umlhmVB9O3njIBfRAe8g,214
S6wC53FwA-7gEoBm0TCeYw,3223
nqs9Px-UH82kbNdzFRS6OA,3075
i-MN5qgAfviNNxoYWIgvVw,3111
86aR_29eQukTnsDxt5kvmw,3111
JgxPA53z3g3lk50PK_ueEA,2867
ABJjxuO6oh5D9R48-eAUdQ,1614
M13wNKCPV4HN4-NTmtCJFQ,2669
ZQ4iaZ-9952plCoDEryMjA,3309
rHOXnVmsDFh8Sl2L_VPWcA,3182
D8Cf2HueoUi_NRQZcJusDA,890
evbEh0qRFWlqliHOy62c0A,859
I0f12eU-xFn6Kd_4H57jrQ,937
rkIl_Q1-KS-AzCnJxkK1MQ,830
bvTY8Al4lB8EOqU6Gfn6DA,88
weH5A6MhgRK_ZhZuJIjJJw,1373
mmbXj7CmjGbH-wR3j6cD0w,996
WvGBr5DxJ83pJ337RmF2mg,1034
OAOX5Ry_u4awLm9PzCTFSw,978
VNpQlfOaX4_vEaYcPC1fJg,707
E4oq6S6pxyFefDFLyzCMRA,665
wVqka7BL-9mC-SlaosupYQ,623
REXvfvEMPKbcLBD33y6fjA,424
LSLConaObhzoTtgTWB8cWg,21
1_QyS0h0WaZb44KpuYOzFw,350
9S_1SghocMYzn9e0J18-WA,3120
mqIpIqxnT7f94eilrNkZOw,2718
qEEiK-M0txRHowbsQ5VFsQ,283
RXVkxU8B9kWGjtkabPdQxg,44
rrP6Yb9ZOfdYwWoJBNUsyA,2646
UcBgxABVMc5mo1JLB8t70Q,2963
751x5VOYAdTP513ds6_zIA,1501
cFL5Uu0XxIH4OdbKXXoGCQ,763
YvOHh9J6UaL-gTpagNlyDg,316
MND3wvN57mSEBoZiuaqtmg,466
aBieCdx2YLCLm0x3isIdPw,862
pcRZx7FPaMbcMMsbcKv6Hw,1236
iD_gLlDiIi0zfMkn8Z6aJg,816
IjGU7ZopsgeomsDQf20UXQ,817
4H61h-JWEbqkfQA7_1NSlQ,206
8YJOMfdnk42v3PvpkDxJGg,1271
453CqRWFD0P8OLz4FyjyuQ,390
bUnm0-YK5HicLzkvMWwqjQ,683
MLdUHevf163MFXIo_ERV9g,819
Ca2qgUrIGOj_t94xnFni7A,637
vdzOgNEYkERMBTODY9_PXA,217
arv3T_av9OoVo3SvxV4TXw,538
iRUYLCmtlmGLYsb-CuQxRA,942
rt-aQTkNfILbxBuATdJ1dA,1723
f9eTNtFBznDCXA3-3xpBIg,665
-CHzSNANra-TCIWYFfpR0Q,468
grJwuzsLp3lFR3IMm8cs-w,198
nOoEYuJUqW7NsC-IACBmZg,520
buvPYzg6MsOsHBMy6iWHoQ,520
sg7n8U77w0KWA4UlQjQyvA,606
IO-LTp7iqxa9ad-pX9TJOA,376
etFoNPRkScrQvuAQCFV4Hg,527
eiCjU_pbEHxQ4GxlOsSkAQ,356
G_vIL8hwq_hHeCAWUPJorA,558
TsnQOkvoso5fUQijTTERYg,508
_8FBbpgaNKy3PC1o_NxViA,225
VIH-XvIPwAh3NqLmDbvZKw,3062
tPRKufH5DtC4DFDQVX97rQ,765
4VLfpv1q_aoMv8DGwa97YQ,264
I4riPMMyyafJqtuwENxhpQ,2948
ta8x5JgBJnKaDWfYvpEYnw,2549
jItm9rWFREGUkHMJZRbbPg,3219
TAzBAR2X4Dd13KpmQQFE5A,998
4_VdnV2ljGsrPpq32HhLGw,1195
AZWY9jiNUigH3rcukdYAkQ,1048
XhmbT9bDZfHF9rUWVICmhg,751
HxHzNAjbuY8s2DYhZTS3YQ,593
vdYsuCmUB4xtonDlWiChmw,1421
2WP0kTBPGFQpygTPSDUXEA,1679
s7tP7dJ6Is2J-ntV2x4vmw,1325
M3RrixyolL1MowWeEqVsag,241
hwJdv1tttvynXo2LZjJ6rg,4
Iu6osrjh9pK1SLw5ubEwJQ,844
b-aiR4-8EIHaxao7qXpRcQ,360
UUllLmp4yhTp6KdT5TnewA,20
NDs6xlZesy9xZFt2Lio6XQ,575
_OV2UA9u-tSfFriKPV4w9g,835
SQoDbXXq00DXyHa04cNldg,831
PYBoJJPCbT5etrbQ8l9PYA,741
BfG1LW9JFEm5Zs4TXL8s2Q,2024
yAfjWdRbd4oa9gxEskyjsQ,99
vBmugOy-Adg5YnHTiTrQMA,398
7c31l6s6adbYzrSIjRrQPw,186
ufST0V5S-miHF-QkfFSgWA,1167
RZGxU6bCoqgbi7xVB_UckQ,735
ypxIhNqTeePBYlWBZzkFJw,328
6S0g_GXvx02_6JRhHNBpqA,478
Aq-u5SD2zgLBhAjxmxakag,522
VAkQFIEauzPC0XhA-rBGlg,523
ECgAYOSHXYS1o9kG4bztTA,909
6WEXp9m9ZbFpWmO3OXHX6g,485
GZ7gly6sMjhl4jFb2xMXpQ,627
nUKyYGVSIAzaoiERTHvsrQ,235
_auFMd9BPAMTgHVYILNyZg,655
GcvPP7fBQcczki2fnHpoeA,338
kPeTdJiqExgNEzXIh0eSZA,412
97kEmDdAU8YSBz5zw3au7w,385
wJ-961JWdVhJXhWQf4Jlcw,992
-YkWNvjGRPGjtkPeTQGUhg,537
Yr4FC4Ck9KkghFY9QeYnWg,668
UfRT-t26YMMzUiOkTFOP4Q,585
tS65WnHV0QSJvjy9zHS8rg,44
f_DnhukOHbKbR8vFHDUDaA,495
DF0U7I5Y0XPN7hafRvJ7TQ,527
Ay7clQZj9-PGSZ4rI7GOYQ,967
fBrXi016ywNO0LrpSnxiFQ,140
kF8JZ7iDmD1Y5s1DDmlcUw,32
YWBOl4IJEmTlvYu2bVMPbQ,732
wANg_zCyD4lO9OhcGDx2Rg,1385
xjB-tPJcE0tsWl1J7jE7nw,355
3fKUmxvO6jkAgTPHFCDajw,2039
Sf5nebXfonni3QdIVVb3tQ,513
EEWQsBjVkeXqIMXqdIeRMg,2637
jh7B_czRjvSFNRXIPReAxQ,489
X4J2P7U2aWPE_Y7YJF4JOA,2656
WQ1TU9rxjvY8oAgMaE5FwA,894
6Gqzqm9X8F4BD7uNR7vAFQ,1885
elqbBhBfElMNSrjFqW3now,825
OquXguWr9eR81NYVdlZrjg,240
5hiWObhqr4dniwTFXZvDsw,156
yvqcZrHixuf_oIUW83xUcQ,757
c0LlClom1qONqByoagqPGw,264
TN89zi12H1TXgFoELFCE4w,1155
mosTQJDkiVlkwtI0Hgp4Vg,1566
qNGexUR4IG8eSfs7USrRtA,1872
k6axTNCMFnzHXp-2jOv2VQ,202
8VLDDOtJmp5pPiYokIlRfQ,611
YrydTT1wKG4PiPuJJvDrCQ,920
xYonRlhqbwdHLhPs1PLdCg,726
Q4s1fQSZkb6AjBsKCspsJA,854
-Tk5PaJqMvXD0THnf_XI7w,569
ij9pL6DXlfuV2M8qeJfWjw,420
2pV-BNJvTL3f3EiMZlv6_w,208
nqnm7EJ9EH00zk2dGQ9QKQ,11
mY9bHfIi6YX9nHrVJVF1hQ,299
Ad_-9GuDFTEjAsSQ3PXLOw,771
0QyfiIrwsCf3scxy02NPqw,1378
v8dfoVJkzoAzUgZeVmpRJA,169
Jgkabchcz1wa110z5QRREw,744
ZgVoy5tU35rEriT3MTxH9g,1646
C3RTzlvb26tfA5pQMWATyQ,50
Of1KV9bkWsWJKkpdiF6tMw,190
gWFSA0vrODd7Qz3wWHKl_A,212
OWbm2cGjhX3CwmqzUJeLoQ,1380
9DncUVLY348A9H8vGQfA5Q,234
rpMe9DjwGvjFcjkiTK22yw,300
FwrUNRjvjettVNhh8E1XOQ,913
yz19sB_DMgKEihbPshwZ6g,1740
A81a8oV8DAxnGLY2_r8dUQ,1183
Cq-quzfGpVgcBPpZ6WzCKw,729
GeNNsLlE0hyQlmWet39Ntw,734
evNYMgkBpQQPUfNjNYiobA,702
gSXCDbKU41YS9FNI6vO1PQ,898
ZrS5rhJ4OvXQG_38wPEWlA,1012
m4XTGC8NBBBjcvtBk9uLWw,381
9pTewioF128zRmHKAYGYDQ,319
